exp_seed,experiment,tree_sequence_seed,seq_len,rec_rate,mut_rate,pop_num_ind,pop_num_sites,population_value,obs_num_ind,intended_obs_num_sites,actual_obs_num_sites,num_observations,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,20,5000,5000,10,0,10,0,0,10,0,0,10,0,0,10,0,0,9,1
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,20,20000,20000,10,0,10,0,0,10,0,0,10,0,0,10,0,1,9,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,20,50000,32904,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,50,5000,5000,10,0,10,0,0,10,0,0,10,0,4,6,0,4,6,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,50,20000,20000,10,0,10,0,0,10,0,0,10,0,3,7,0,4,5,1
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,50,50000,32904,10,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,100,5000,5000,10,0,10,0,0,10,0,0,10,0,3,4,3,3,4,3
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,100,20000,20000,10,0,10,0,0,10,0,0,10,0,3,6,1,4,5,1
8,1,3751350723,100000000.0,1e-08,1e-08,1000,32904,0.11699091032873596,100,50000,32904,10,0,10,0,0,10,0,0,10,0,0,9,1,0,9,1
8,2,47736148,100000000.0,1e-08,1e-08,1000,32981,0.11965420362162524,20,5000,5000,10,1,9,0,1,9,0,0,10,0,2,7,1,2,7,1
